i;t;s;bs;T;
3734;72.654;2770.85;2769.96;0.161731;
3735;72.669;2770.85;2769.96;0.161731;
3736;72.685;2770.85;2769.96;0.145558;
3737;72.699;2770.87;2769.96;0.145558;
3738;72.717;2770.87;2769.96;0.145558;
3739;72.731;2770.87;2769.96;0.145558;
3740;72.748;2770.87;2769.96;0.145558;
3741;72.765;2770.87;2769.96;0.145558;
3742;72.781;2770.87;2769.96;0.145558;
3743;72.797;2770.87;2769.96;0.145558;
3744;72.816;2770.87;2769.96;0.145558;
3745;72.834;2770.87;2769.96;0.145558;
3746;72.849;2770.85;2769.96;0.145558;
3747;72.866;2770.85;2769.96;0.145558;
3748;72.884;2770.77;2769.96;0.145558;
3749;72.901;2770.77;2769.96;0.145558;
3750;72.917;2770.77;2769.96;0.145558;
3751;72.934;2770.77;2769.96;0.145558;
3752;72.95;2770.77;2769.96;0.145558;
3753;72.968;2769.99;2769.96;0.145558;
3754;72.985;2769.99;2769.96;0.145558;
3755;73.002;2770;2769.96;0.145558;
3756;73.018;2770;2769.96;0.145558;
3757;73.038;2770;2769.96;0.145558;
3758;73.052;2770;2769.96;0.145558;
3759;73.07;2770;2769.96;0.145558;
3760;73.085;2770;2769.96;0.145558;
3761;73.102;2770;2769.96;0.145558;
3762;73.117;2770;2769.96;0.145558;
3763;73.136;2770;2769.96;0.145558;
3764;73.151;2770;2769.96;0.145558;
3765;73.168;2770;2769.96;0.145558;
3766;73.183;2770;2769.96;0.145558;
3767;73.201;2770;2769.96;0.145558;
3768;73.219;2770;2769.96;0.145558;
3769;73.236;2770;2769.96;0.145558;
3770;73.252;2770;2769.96;0.145558;
3771;73.269;2770;2769.96;0.145558;
3772;73.286;2770;2769.96;0.145558;
3773;73.303;2770;2769.96;0.145558;
3774;73.32;2770;2769.96;0.145558;
3775;73.335;2770;2769.96;0.145558;
3776;73.351;2770;2769.96;0.145558;
3777;73.368;2770;2769.96;0.145558;
3778;73.385;2770;2769.96;0.145558;
3779;73.398;2769.98;2769.96;0.145558;
3780;73.415;2769.96;2769.96;0.145558;
3781;73.431;2769.96;2769.96;0.145558;
3782;73.447;2769.96;2769.96;0.145558;
3783;73.464;2769.96;2769.96;0.145558;
3784;73.481;2769.96;2769.96;0.145558;
3785;73.497;2769.96;2769.96;0.145558;
3786;73.513;2769.96;2769.96;0.145558;
3787;73.529;2769.96;2769.96;0.145558;
3788;73.548;2769.96;2769.96;0.145558;
3789;73.562;2769.96;2769.96;0.145558;
3790;73.58;2769.96;2769.96;0.145558;
3791;73.594;2769.96;2769.96;0.131002;
3792;73.611;2769.96;2769.96;0.131002;
3793;73.627;2769.96;2769.96;0.131002;
3794;73.646;2769.96;2769.96;0.131002;
3795;73.661;2769.96;2769.96;0.131002;
3796;73.678;2769.96;2769.96;0.131002;
3797;73.694;2769.96;2769.96;0.131002;
3798;73.711;2769.96;2769.96;0.131002;
3799;73.727;2769.96;2769.96;0.131002;
3800;73.744;2769.96;2769.96;0.131002;
3801;73.76;2769.96;2769.96;0.131002;
3802;73.777;2769.96;2769.96;0.131002;
3803;73.794;2769.96;2769.96;0.131002;
3804;73.809;2769.96;2769.96;0.131002;
3805;73.823;2769.96;2769.96;0.131002;
3806;73.84;2769.96;2769.96;0.131002;
3807;73.859;2769.96;2769.96;0.131002;
3808;73.875;2769.96;2769.96;0.131002;
3809;73.893;2769.96;2769.96;0.131002;
3810;73.909;2769.96;2769.96;0.131002;
3811;73.925;2769.96;2769.96;0.131002;
3812;73.942;2769.96;2769.96;0.131002;
3813;73.959;2769.98;2769.96;0.131002;
3814;73.973;2769.98;2769.96;0.131002;
3815;73.989;2769.96;2769.96;0.131002;
3816;74.003;2769.96;2769.96;0.131002;
3817;74.02;2769.96;2769.96;0.131002;
3818;74.039;2769.96;2769.96;0.131002;
3819;74.055;2769.96;2769.96;0.131002;
3820;74.072;2770.05;2769.96;0.131002;
3821;74.09;2770.05;2769.96;0.131002;
3822;74.106;2770.05;2769.96;0.131002;
3823;74.123;2770.05;2769.96;0.131002;
3824;74.137;2770.05;2769.96;0.131002;
3825;74.154;2770.05;2769.96;0.131002;
3826;74.169;2770.05;2769.96;0.131002;
3827;74.184;2770.05;2769.96;0.131002;
3828;74.2;2770.05;2769.96;0.131002;
3829;74.215;2770.05;2769.96;0.131002;
3830;74.232;2770.05;2769.96;0.131002;
3831;74.249;2770.05;2769.96;0.131002;
3832;74.264;2770.05;2769.96;0.131002;
3833;74.28;2770.05;2769.96;0.131002;
3834;74.294;2770.05;2769.96;0.131002;
3835;74.311;2770.05;2769.96;0.131002;
3836;74.326;2770.05;2769.96;0.131002;
3837;74.341;2770.05;2769.96;0.131002;
3838;74.355;2770.05;2769.96;0.131002;
3839;74.375;2770.07;2769.96;0.131002;
3840;74.388;2770.07;2769.96;0.131002;
3841;74.407;2770.07;2769.96;0.131002;
3842;74.424;2770.07;2769.96;0.131002;
3843;74.442;2770.07;2769.96;0.131002;
3844;74.458;2770.07;2769.96;0.117902;
3845;74.473;2770.07;2769.96;0.117902;
3846;74.49;2770.07;2769.96;0.117902;
3847;74.508;2769.98;2769.96;0.117902;
3848;74.523;2769.98;2769.96;0.117902;
3849;74.541;2769.98;2769.96;0.117902;
3850;74.555;2769.98;2769.96;0.117902;
3851;74.574;2769.98;2769.96;0.117902;
3852;74.59;2769.98;2769.96;0.117902;
3853;74.606;2769.98;2769.96;0.117902;
3854;74.621;2769.98;2769.96;0.117902;
3855;74.64;2769.98;2769.96;0.117902;
3856;74.656;2769.98;2769.96;0.117902;
3857;74.672;2769.98;2769.96;0.117902;
3858;74.688;2769.98;2769.96;0.117902;
3859;74.704;2769.98;2769.96;0.117902;
3860;74.722;2769.98;2769.96;0.117902;
3861;74.739;2769.98;2769.96;0.117902;
3862;74.756;2769.98;2769.96;0.117902;
3863;74.774;2769.98;2769.96;0.117902;
3864;74.791;2769.98;2769.96;0.117902;
3865;74.805;2769.98;2769.96;0.117902;
3866;74.823;2769.98;2769.96;0.117902;
3867;74.841;2769.98;2769.96;0.117902;
3868;74.858;2770.07;2769.96;0.117902;
3869;74.874;2770.07;2769.96;0.117902;
3870;74.891;2770.07;2769.96;0.117902;
3871;74.907;2770.07;2769.96;0.117902;
3872;74.923;2770.07;2769.96;0.117902;
3873;74.94;2770.07;2769.96;0.117902;
3874;74.955;2770.07;2769.96;0.117902;
3875;74.972;2770.07;2769.96;0.117902;
3876;74.987;2770.07;2769.96;0.117902;
3877;75.004;2770.07;2769.96;0.117902;
3878;75.023;2770.05;2769.96;0.117902;
3879;75.037;2770.05;2769.96;0.117902;
3880;75.055;2770.05;2769.96;0.117902;
3881;75.072;2770.05;2769.96;0.117902;
3882;75.088;2770.05;2769.96;0.117902;
3883;75.107;2770.05;2769.96;0.117902;
3884;75.123;2770.05;2769.96;0.117902;
3885;75.138;2770.05;2769.96;0.117902;
3886;75.153;2770.05;2769.96;0.117902;
3887;75.168;2770.05;2769.96;0.117902;
3888;75.186;2770.05;2769.96;0.117902;
3889;75.2;2769.96;2769.96;0.117902;
3890;75.217;2769.96;2769.96;0.117902;
3891;75.235;2769.99;2769.96;0.117902;
3892;75.251;2769.99;2769.96;0.117902;
3893;75.267;2769.99;2769.96;0.117902;
3894;75.284;2769.99;2769.96;0.117902;
3895;75.3;2769.99;2769.96;0.117902;
3896;75.317;2769.99;2769.96;0.117902;
3897;75.333;2769.99;2769.96;0.106111;
3898;75.349;2769.99;2769.96;0.106111;
3899;75.364;2769.99;2769.96;0.106111;
3900;75.381;2769.99;2769.96;0.106111;
3901;75.398;2769.99;2769.96;0.106111;
3902;75.416;2769.99;2769.96;0.106111;
3903;75.434;2769.99;2769.96;0.106111;
3904;75.45;2769.99;2769.96;0.106111;
3905;75.467;2769.99;2769.96;0.106111;
3906;75.483;2769.99;2769.96;0.106111;
3907;75.499;2769.99;2769.96;0.106111;
3908;75.513;2769.99;2769.96;0.106111;
3909;75.531;2769.99;2769.96;0.106111;
3910;75.545;2769.99;2769.96;0.106111;
3911;75.562;2769.99;2769.96;0.106111;
3912;75.578;2769.99;2769.96;0.106111;
3913;75.594;2769.99;2769.96;0.106111;
3914;75.609;2769.99;2769.96;0.106111;
3915;75.628;2769.99;2769.96;0.106111;
3916;75.643;2769.99;2769.96;0.106111;
3917;75.661;2769.99;2769.96;0.106111;
3918;75.676;2769.99;2769.96;0.106111;
3919;75.693;2769.99;2769.96;0.106111;
3920;75.709;2769.99;2769.96;0.106111;
3921;75.724;2769.99;2769.96;0.106111;
3922;75.74;2769.99;2769.96;0.106111;
3923;75.758;2769.99;2769.96;0.106111;
3924;75.772;2769.99;2769.96;0.106111;
3925;75.788;2769.99;2769.96;0.106111;
3926;75.803;2769.99;2769.96;0.106111;
3927;75.823;2769.99;2769.96;0.106111;
3928;75.839;2770.08;2769.96;0.106111;
3929;75.854;2770.08;2769.96;0.106111;
3930;75.871;2770.08;2769.96;0.106111;
3931;75.888;2770.08;2769.96;0.106111;
3932;75.904;2770.08;2769.96;0.106111;
3933;75.921;2770.08;2769.96;0.106111;
3934;75.937;2770.08;2769.96;0.106111;
3935;75.953;2770.08;2769.96;0.106111;
3936;75.968;2770.08;2769.96;0.106111;
3937;75.984;2770.08;2769.96;0.106111;
3938;76.001;2770.08;2769.96;0.106111;
3939;76.016;2770.08;2769.96;0.106111;
3940;76.033;2770.38;2769.96;0.106111;
3941;76.048;2770.37;2769.96;0.106111;
3942;76.065;2770.37;2769.96;0.106111;
3943;76.082;2770.37;2769.96;0.106111;
3944;76.097;2770.09;2769.96;0.106111;
3945;76.113;2770.09;2769.96;0.106111;
3946;76.129;2770.09;2769.96;0.106111;
3947;76.144;2770.09;2769.96;0.106111;
3948;76.164;2770.37;2769.96;0.106111;
3949;76.18;2770.37;2769.96;0.106111;
3950;76.195;2770.28;2769.96;0.106111;
3951;76.211;2770.28;2769.96;0.106111;
