i;t;s;bs;T;
3735;68.174;2638.32;2637.98;0.161731;
3736;68.19;2638.32;2637.98;0.161731;
3737;68.202;2638.16;2637.98;0.161731;
3738;68.221;2638.16;2637.98;0.161731;
3739;68.239;2638.16;2637.98;0.161731;
3740;68.255;2638.16;2637.98;0.161731;
3741;68.27;2638.16;2637.98;0.161731;
3742;68.285;2638.16;2637.98;0.161731;
3743;68.298;2638.16;2637.98;0.161731;
3744;68.318;2638.16;2637.98;0.161731;
3745;68.33;2638.16;2637.98;0.161731;
3746;68.346;2638.16;2637.98;0.161731;
3747;68.366;2637.99;2637.98;0.161731;
3748;68.379;2637.99;2637.98;0.161731;
3749;68.398;2637.99;2637.98;0.161731;
3750;68.412;2637.99;2637.98;0.161731;
3751;68.434;2637.99;2637.98;0.161731;
3752;68.452;2637.99;2637.98;0.161731;
3753;68.466;2637.99;2637.98;0.145558;
3754;68.484;2637.99;2637.98;0.145558;
3755;68.5;2637.99;2637.98;0.145558;
3756;68.512;2637.99;2637.98;0.145558;
3757;68.53;2637.99;2637.98;0.145558;
3758;68.545;2637.99;2637.98;0.145558;
3759;68.564;2637.99;2637.98;0.145558;
3760;68.579;2637.99;2637.98;0.145558;
3761;68.6;2637.99;2637.98;0.145558;
3762;68.615;2637.99;2637.98;0.145558;
3763;68.632;2637.99;2637.98;0.145558;
3764;68.645;2637.99;2637.98;0.145558;
3765;68.66;2637.99;2637.98;0.145558;
3766;68.673;2637.99;2637.98;0.145558;
3767;68.688;2637.99;2637.98;0.145558;
3768;68.705;2637.99;2637.98;0.145558;
3769;68.716;2637.99;2637.98;0.145558;
3770;68.731;2637.99;2637.98;0.145558;
3771;68.747;2637.99;2637.98;0.145558;
3772;68.762;2637.99;2637.98;0.145558;
3773;68.773;2637.99;2637.98;0.145558;
3774;68.79;2637.99;2637.98;0.145558;
3775;68.802;2637.99;2637.98;0.145558;
3776;68.816;2637.99;2637.98;0.145558;
3777;68.829;2637.99;2637.98;0.145558;
3778;68.844;2637.99;2637.98;0.145558;
3779;68.86;2637.99;2637.98;0.145558;
3780;68.875;2637.99;2637.98;0.145558;
3781;68.887;2637.99;2637.98;0.145558;
3782;68.9;2637.99;2637.98;0.145558;
3783;68.916;2637.99;2637.98;0.145558;
3784;68.928;2637.99;2637.98;0.145558;
3785;68.941;2637.99;2637.98;0.145558;
3786;68.952;2637.99;2637.98;0.145558;
3787;68.969;2637.99;2637.98;0.145558;
3788;68.985;2637.99;2637.98;0.145558;
3789;69.002;2637.99;2637.98;0.145558;
3790;69.015;2637.99;2637.98;0.145558;
3791;69.031;2637.99;2637.98;0.145558;
3792;69.042;2637.99;2637.98;0.145558;
3793;69.058;2637.99;2637.98;0.145558;
3794;69.072;2637.99;2637.98;0.145558;
3795;69.087;2637.99;2637.98;0.145558;
3796;69.103;2638.17;2637.98;0.145558;
3797;69.119;2638.17;2637.98;0.145558;
3798;69.136;2638.17;2637.98;0.145558;
3799;69.15;2638.17;2637.98;0.145558;
3800;69.164;2638.17;2637.98;0.145558;
3801;69.176;2638.17;2637.98;0.145558;
3802;69.193;2638.17;2637.98;0.145558;
3803;69.203;2638.17;2637.98;0.145558;
3804;69.219;2638.17;2637.98;0.145558;
3805;69.235;2638.17;2637.98;0.131002;
3806;69.248;2638.17;2637.98;0.131002;
3807;69.259;2638.17;2637.98;0.131002;
3808;69.276;2638.17;2637.98;0.131002;
3809;69.292;2638.17;2637.98;0.131002;
3810;69.304;2638.17;2637.98;0.131002;
3811;69.319;2638.16;2637.98;0.131002;
3812;69.333;2638.16;2637.98;0.131002;
3813;69.346;2638.16;2637.98;0.131002;
3814;69.362;2638.16;2637.98;0.131002;
3815;69.376;2638.16;2637.98;0.131002;
3816;69.392;2638.16;2637.98;0.131002;
3817;69.405;2638.16;2637.98;0.131002;
3818;69.417;2638.16;2637.98;0.131002;
3819;69.432;2638.16;2637.98;0.131002;
3820;69.446;2638.16;2637.98;0.131002;
3821;69.46;2638.16;2637.98;0.131002;
3822;69.476;2638.16;2637.98;0.131002;
3823;69.491;2638.16;2637.98;0.131002;
3824;69.506;2638.16;2637.98;0.131002;
3825;69.52;2638.16;2637.98;0.131002;
3826;69.534;2638.16;2637.98;0.131002;
3827;69.546;2638.16;2637.98;0.131002;
3828;69.561;2638.16;2637.98;0.131002;
3829;69.573;2638.16;2637.98;0.131002;
3830;69.587;2638.16;2637.98;0.131002;
3831;69.603;2638.16;2637.98;0.131002;
3832;69.616;2638.16;2637.98;0.131002;
3833;69.632;2638.16;2637.98;0.131002;
3834;69.65;2638.16;2637.98;0.131002;
3835;69.663;2638.16;2637.98;0.131002;
3836;69.675;2638.16;2637.98;0.131002;
3837;69.691;2638.16;2637.98;0.131002;
3838;69.703;2638.16;2637.98;0.131002;
3839;69.715;2637.99;2637.98;0.131002;
3840;69.732;2637.99;2637.98;0.131002;
3841;69.743;2637.99;2637.98;0.131002;
3842;69.757;2637.99;2637.98;0.131002;
3843;69.769;2637.99;2637.98;0.131002;
3844;69.784;2637.99;2637.98;0.131002;
3845;69.798;2637.99;2637.98;0.131002;
3846;69.811;2637.99;2637.98;0.131002;
3847;69.826;2637.99;2637.98;0.131002;
3848;69.843;2637.99;2637.98;0.131002;
3849;69.859;2637.99;2637.98;0.131002;
3850;69.873;2637.99;2637.98;0.131002;
3851;69.888;2637.99;2637.98;0.131002;
3852;69.902;2637.99;2637.98;0.131002;
3853;69.913;2637.99;2637.98;0.131002;
3854;69.924;2637.99;2637.98;0.131002;
3855;69.94;2637.99;2637.98;0.131002;
3856;69.954;2637.99;2637.98;0.117902;
3857;69.968;2637.99;2637.98;0.117902;
3858;69.985;2637.99;2637.98;0.117902;
3859;69.999;2637.99;2637.98;0.117902;
3860;70.012;2637.99;2637.98;0.117902;
3861;70.027;2637.99;2637.98;0.117902;
3862;70.042;2637.99;2637.98;0.117902;
3863;70.056;2637.99;2637.98;0.117902;
3864;70.069;2637.99;2637.98;0.117902;
3865;70.08;2637.99;2637.98;0.117902;
3866;70.095;2637.99;2637.98;0.117902;
3867;70.111;2637.99;2637.98;0.117902;
3868;70.126;2637.99;2637.98;0.117902;
3869;70.142;2637.99;2637.98;0.117902;
3870;70.157;2637.99;2637.98;0.117902;
3871;70.172;2637.99;2637.98;0.117902;
3872;70.189;2637.99;2637.98;0.117902;
3873;70.201;2637.99;2637.98;0.117902;
3874;70.216;2638.15;2637.98;0.117902;
3875;70.232;2638.15;2637.98;0.117902;
3876;70.244;2638.15;2637.98;0.117902;
3877;70.258;2638.15;2637.98;0.117902;
3878;70.27;2638.15;2637.98;0.117902;
3879;70.286;2638.15;2637.98;0.117902;
3880;70.297;2637.99;2637.98;0.117902;
3881;70.311;2637.99;2637.98;0.117902;
3882;70.327;2637.99;2637.98;0.117902;
3883;70.341;2637.99;2637.98;0.117902;
3884;70.355;2637.99;2637.98;0.117902;
3885;70.372;2637.99;2637.98;0.117902;
3886;70.387;2637.99;2637.98;0.117902;
3887;70.398;2637.99;2637.98;0.117902;
3888;70.414;2637.99;2637.98;0.117902;
3889;70.426;2637.99;2637.98;0.117902;
3890;70.44;2637.99;2637.98;0.117902;
3891;70.451;2637.99;2637.98;0.117902;
3892;70.468;2637.99;2637.98;0.117902;
3893;70.484;2637.99;2637.98;0.117902;
3894;70.495;2637.99;2637.98;0.117902;
3895;70.51;2637.99;2637.98;0.117902;
3896;70.522;2637.99;2637.98;0.117902;
3897;70.535;2637.99;2637.98;0.117902;
3898;70.546;2637.99;2637.98;0.117902;
3899;70.562;2637.99;2637.98;0.117902;
3900;70.573;2637.99;2637.98;0.117902;
3901;70.588;2637.99;2637.98;0.117902;
3902;70.605;2637.99;2637.98;0.117902;
3903;70.619;2637.99;2637.98;0.117902;
3904;70.635;2637.99;2637.98;0.117902;
3905;70.647;2637.99;2637.98;0.117902;
3906;70.661;2637.99;2637.98;0.117902;
3907;70.673;2637.99;2637.98;0.106111;
3908;70.69;2637.99;2637.98;0.106111;
3909;70.701;2637.99;2637.98;0.106111;
3910;70.715;2637.99;2637.98;0.106111;
3911;70.731;2637.99;2637.98;0.106111;
3912;70.748;2637.99;2637.98;0.106111;
3913;70.76;2637.99;2637.98;0.106111;
3914;70.775;2637.99;2637.98;0.106111;
3915;70.789;2637.99;2637.98;0.106111;
3916;70.801;2637.99;2637.98;0.106111;
3917;70.817;2637.99;2637.98;0.106111;
3918;70.829;2637.99;2637.98;0.106111;
3919;70.844;2637.99;2637.98;0.106111;
3920;70.86;2637.99;2637.98;0.106111;
3921;70.874;2637.99;2637.98;0.106111;
3922;70.89;2637.99;2637.98;0.106111;
3923;70.902;2637.99;2637.98;0.106111;
3924;70.916;2637.99;2637.98;0.106111;
3925;70.932;2637.99;2637.98;0.106111;
3926;70.947;2638.15;2637.98;0.106111;
3927;70.959;2638.15;2637.98;0.106111;
3928;70.976;2638.15;2637.98;0.106111;
3929;70.99;2638.15;2637.98;0.106111;
3930;71.007;2638.15;2637.98;0.106111;
3931;71.02;2638.15;2637.98;0.106111;
3932;71.034;2638.15;2637.98;0.106111;
3933;71.046;2638.15;2637.98;0.106111;
3934;71.06;2638.15;2637.98;0.106111;
3935;71.075;2638.15;2637.98;0.106111;
3936;71.088;2638.15;2637.98;0.106111;
3937;71.109;2638.15;2637.98;0.106111;
3938;71.122;2638.15;2637.98;0.106111;
3939;71.135;2638.15;2637.98;0.106111;
3940;71.154;2638.15;2637.98;0.106111;
3941;71.168;2638.15;2637.98;0.106111;
3942;71.183;2638.15;2637.98;0.106111;
3943;71.198;2638.15;2637.98;0.106111;
3944;71.212;2638.15;2637.98;0.106111;
3945;71.226;2637.99;2637.98;0.106111;
3946;71.242;2637.99;2637.98;0.106111;
3947;71.253;2637.99;2637.98;0.106111;
3948;71.268;2637.99;2637.98;0.106111;
3949;71.284;2637.99;2637.98;0.106111;
3950;71.296;2637.99;2637.98;0.106111;
3951;71.311;2637.99;2637.98;0.106111;
3952;71.327;2637.99;2637.98;0.106111;
3953;71.343;2637.99;2637.98;0.106111;
3954;71.359;2637.99;2637.98;0.106111;
3955;71.374;2637.99;2637.98;0.106111;
3956;71.388;2637.99;2637.98;0.106111;
3957;71.404;2637.99;2637.98;0.106111;
3958;71.416;2637.99;2637.98;0.106111;
3959;71.429;2638.17;2637.98;0.0955003;
3960;71.445;2638.17;2637.98;0.0955003;
3961;71.461;2638.17;2637.98;0.0955003;
3962;71.476;2638.17;2637.98;0.0955003;
3963;71.49;2638.17;2637.98;0.0955003;
3964;71.505;2638.17;2637.98;0.0955003;
3965;71.517;2638.17;2637.98;0.0955003;
3966;71.532;2638.17;2637.98;0.0955003;
3967;71.547;2638.16;2637.98;0.0955003;
3968;71.558;2638.16;2637.98;0.0955003;
3969;71.574;2638.16;2637.98;0.0955003;
3970;71.59;2638.16;2637.98;0.0955003;
3971;71.606;2638.16;2637.98;0.0955003;
3972;71.62;2638.16;2637.98;0.0955003;
3973;71.636;2638.16;2637.98;0.0955003;
3974;71.651;2638.16;2637.98;0.0955003;
3975;71.665;2638.16;2637.98;0.0955003;
3976;71.677;2638.16;2637.98;0.0955003;
3977;71.694;2638.16;2637.98;0.0955003;
3978;71.708;2638.16;2637.98;0.0955003;
3979;71.72;2638.16;2637.98;0.0955003;
3980;71.736;2638.16;2637.98;0.0955003;
3981;71.751;2638.16;2637.98;0.0955003;
3982;71.762;2638.16;2637.98;0.0955003;
3983;71.778;2638.16;2637.98;0.0955003;
3984;71.792;2638.16;2637.98;0.0955003;
3985;71.808;2638.16;2637.98;0.0955003;
3986;71.822;2637.99;2637.98;0.0955003;
3987;71.837;2637.99;2637.98;0.0955003;
3988;71.855;2637.99;2637.98;0.0955003;
3989;71.867;2637.99;2637.98;0.0955003;
3990;71.881;2637.99;2637.98;0.0955003;
3991;71.893;2637.99;2637.98;0.0955003;
3992;71.911;2637.99;2637.98;0.0955003;
3993;71.925;2637.99;2637.98;0.0955003;
3994;71.941;2637.99;2637.98;0.0955003;
3995;71.953;2637.99;2637.98;0.0955003;
3996;71.967;2637.99;2637.98;0.0955003;
3997;71.985;2637.99;2637.98;0.0955003;
3998;71.996;2637.99;2637.98;0.0955003;
3999;72.011;2637.99;2637.98;0.0955003;
4000;72.022;2637.99;2637.98;0.0955003;
4001;72.038;2637.99;2637.98;0.0955003;
4002;72.049;2637.99;2637.98;0.0955003;
4003;72.064;2637.99;2637.98;0.0955003;
4004;72.075;2637.99;2637.98;0.0955003;
4005;72.09;2637.99;2637.98;0.0955003;
4006;72.104;2637.99;2637.98;0.0955003;
4007;72.119;2637.99;2637.98;0.0955003;
4008;72.134;2637.99;2637.98;0.0955003;
4009;72.148;2637.99;2637.98;0.0955003;
4010;72.164;2637.99;2637.98;0.0955003;
4011;72.175;2637.99;2637.98;0.0859503;
4012;72.19;2637.99;2637.98;0.0859503;
4013;72.204;2637.99;2637.98;0.0859503;
4014;72.22;2637.99;2637.98;0.0859503;
4015;72.235;2637.99;2637.98;0.0859503;
4016;72.252;2637.99;2637.98;0.0859503;
4017;72.265;2637.99;2637.98;0.0859503;
4018;72.281;2637.99;2637.98;0.0859503;
4019;72.297;2637.99;2637.98;0.0859503;
4020;72.314;2637.99;2637.98;0.0859503;
4021;72.327;2637.99;2637.98;0.0859503;
4022;72.342;2637.99;2637.98;0.0859503;
4023;72.357;2637.99;2637.98;0.0859503;
4024;72.37;2637.99;2637.98;0.0859503;
4025;72.386;2637.99;2637.98;0.0859503;
4026;72.4;2637.99;2637.98;0.0859503;
4027;72.416;2637.99;2637.98;0.0859503;
4028;72.428;2637.99;2637.98;0.0859503;
4029;72.443;2637.99;2637.98;0.0859503;
4030;72.457;2637.99;2637.98;0.0859503;
4031;72.469;2637.99;2637.98;0.0859503;
4032;72.483;2637.99;2637.98;0.0859503;
4033;72.494;2637.99;2637.98;0.0859503;
4034;72.509;2637.99;2637.98;0.0859503;
4035;72.522;2637.99;2637.98;0.0859503;
4036;72.534;2637.99;2637.98;0.0859503;
4037;72.551;2637.99;2637.98;0.0859503;
4038;72.566;2637.99;2637.98;0.0859503;
4039;72.576;2637.99;2637.98;0.0859503;
4040;72.591;2637.99;2637.98;0.0859503;
4041;72.605;2637.99;2637.98;0.0859503;
4042;72.616;2637.99;2637.98;0.0859503;
4043;72.631;2637.99;2637.98;0.0859503;
4044;72.645;2637.99;2637.98;0.0859503;
4045;72.657;2637.99;2637.98;0.0859503;
4046;72.672;2637.99;2637.98;0.0859503;
4047;72.686;2637.99;2637.98;0.0859503;
4048;72.698;2637.99;2637.98;0.0859503;
4049;72.713;2637.99;2637.98;0.0859503;
4050;72.727;2637.99;2637.98;0.0859503;
4051;72.742;2637.99;2637.98;0.0859503;
4052;72.755;2637.99;2637.98;0.0859503;
4053;72.767;2637.99;2637.98;0.0859503;
4054;72.781;2637.99;2637.98;0.0859503;
4055;72.796;2637.99;2637.98;0.0859503;
4056;72.81;2637.99;2637.98;0.0859503;
4057;72.822;2637.99;2637.98;0.0859503;
4058;72.836;2637.99;2637.98;0.0859503;
4059;72.852;2637.99;2637.98;0.0859503;
4060;72.867;2637.99;2637.98;0.0859503;
4061;72.883;2637.99;2637.98;0.0859503;
4062;72.896;2637.99;2637.98;0.0859503;
4063;72.913;2637.99;2637.98;0.0859503;
4064;72.925;2637.99;2637.98;0.0773553;
4065;72.942;2637.99;2637.98;0.0773553;
4066;72.954;2637.99;2637.98;0.0773553;
4067;72.97;2637.99;2637.98;0.0773553;
4068;72.984;2637.99;2637.98;0.0773553;
4069;72.998;2637.99;2637.98;0.0773553;
4070;73.008;2637.99;2637.98;0.0773553;
4071;73.022;2637.99;2637.98;0.0773553;
4072;73.038;2637.99;2637.98;0.0773553;
4073;73.051;2637.99;2637.98;0.0773553;
4074;73.065;2637.99;2637.98;0.0773553;
4075;73.077;2637.99;2637.98;0.0773553;
4076;73.092;2637.99;2637.98;0.0773553;
4077;73.107;2637.99;2637.98;0.0773553;
4078;73.121;2637.99;2637.98;0.0773553;
4079;73.137;2637.99;2637.98;0.0773553;
4080;73.149;2637.99;2637.98;0.0773553;
4081;73.164;2637.99;2637.98;0.0773553;
4082;73.178;2637.99;2637.98;0.0773553;
4083;73.19;2637.99;2637.98;0.0773553;
4084;73.204;2637.99;2637.98;0.0773553;
4085;73.22;2637.99;2637.98;0.0773553;
4086;73.233;2637.99;2637.98;0.0773553;
4087;73.247;2637.99;2637.98;0.0773553;
4088;73.263;2637.99;2637.98;0.0773553;
4089;73.274;2637.99;2637.98;0.0773553;
4090;73.29;2637.99;2637.98;0.0773553;
4091;73.301;2637.99;2637.98;0.0773553;
4092;73.318;2637.99;2637.98;0.0773553;
4093;73.33;2637.99;2637.98;0.0773553;
4094;73.343;2637.99;2637.98;0.0773553;
4095;73.36;2637.99;2637.98;0.0773553;
4096;73.376;2637.99;2637.98;0.0773553;
4097;73.388;2637.99;2637.98;0.0773553;
4098;73.408;2637.99;2637.98;0.0773553;
4099;73.425;2637.99;2637.98;0.0773553;
4100;73.445;2637.99;2637.98;0.0773553;
4101;73.456;2637.99;2637.98;0.0773553;
4102;73.47;2637.99;2637.98;0.0773553;
4103;73.49;2637.99;2637.98;0.0773553;
4104;73.51;2637.99;2637.98;0.0773553;
4105;73.521;2637.99;2637.98;0.0773553;
4106;73.542;2637.99;2637.98;0.0773553;
4107;73.554;2637.99;2637.98;0.0773553;
4108;73.571;2637.99;2637.98;0.0773553;
4109;73.586;2637.99;2637.98;0.0773553;
4110;73.604;2637.99;2637.98;0.0773553;
4111;73.622;2637.99;2637.98;0.0773553;
4112;73.636;2637.99;2637.98;0.0773553;
4113;73.647;2637.99;2637.98;0.0773553;
4114;73.664;2637.99;2637.98;0.0773553;
4115;73.676;2637.99;2637.98;0.0696197;
4116;73.691;2637.99;2637.98;0.0696197;
4117;73.701;2637.99;2637.98;0.0696197;
4118;73.717;2637.99;2637.98;0.0696197;
4119;73.729;2637.99;2637.98;0.0696197;
4120;73.742;2637.99;2637.98;0.0696197;
4121;73.757;2637.99;2637.98;0.0696197;
4122;73.773;2637.99;2637.98;0.0696197;
4123;73.788;2637.99;2637.98;0.0696197;
4124;73.802;2637.99;2637.98;0.0696197;
4125;73.818;2637.99;2637.98;0.0696197;
4126;73.829;2637.99;2637.98;0.0696197;
4127;73.845;2637.99;2637.98;0.0696197;
4128;73.86;2637.99;2637.98;0.0696197;
4129;73.876;2637.99;2637.98;0.0696197;
4130;73.892;2637.99;2637.98;0.0696197;
4131;73.903;2637.99;2637.98;0.0696197;
4132;73.919;2637.99;2637.98;0.0696197;
4133;73.934;2637.99;2637.98;0.0696197;
4134;73.95;2637.99;2637.98;0.0696197;
4135;73.962;2637.99;2637.98;0.0696197;
4136;73.976;2637.99;2637.98;0.0696197;
4137;73.992;2637.99;2637.98;0.0696197;
4138;74.008;2637.99;2637.98;0.0696197;
4139;74.02;2637.99;2637.98;0.0696197;
4140;74.035;2637.99;2637.98;0.0696197;
4141;74.048;2637.99;2637.98;0.0696197;
4142;74.062;2637.99;2637.98;0.0696197;
4143;74.075;2637.99;2637.98;0.0696197;
4144;74.093;2637.99;2637.98;0.0696197;
4145;74.111;2637.99;2637.98;0.0696197;
4146;74.129;2637.99;2637.98;0.0696197;
4147;74.143;2637.99;2637.98;0.0696197;
4148;74.156;2637.99;2637.98;0.0696197;
4149;74.175;2637.99;2637.98;0.0696197;
4150;74.189;2637.99;2637.98;0.0696197;
4151;74.208;2637.99;2637.98;0.0696197;
4152;74.219;2637.99;2637.98;0.0696197;
4153;74.234;2637.99;2637.98;0.0696197;
4154;74.25;2637.99;2637.98;0.0696197;
4155;74.262;2637.99;2637.98;0.0696197;
4156;74.276;2637.99;2637.98;0.0696197;
4157;74.291;2637.99;2637.98;0.0696197;
4158;74.304;2637.99;2637.98;0.0696197;
4159;74.318;2637.99;2637.98;0.0696197;
4160;74.329;2637.99;2637.98;0.0696197;
4161;74.346;2637.99;2637.98;0.0696197;
4162;74.361;2637.99;2637.98;0.0696197;
4163;74.375;2637.99;2637.98;0.0696197;
4164;74.391;2637.99;2637.98;0.0696197;
4165;74.405;2637.99;2637.98;0.0696197;
4166;74.419;2637.99;2637.98;0.0626578;
4167;74.435;2637.99;2637.98;0.0626578;
4168;74.449;2637.99;2637.98;0.0626578;
4169;74.464;2637.99;2637.98;0.0626578;
4170;74.478;2637.99;2637.98;0.0626578;
4171;74.49;2637.99;2637.98;0.0626578;
4172;74.506;2637.99;2637.98;0.0626578;
4173;74.517;2637.99;2637.98;0.0626578;
4174;74.531;2637.99;2637.98;0.0626578;
4175;74.549;2637.99;2637.98;0.0626578;
4176;74.562;2637.99;2637.98;0.0626578;
4177;74.574;2637.99;2637.98;0.0626578;
4178;74.591;2637.99;2637.98;0.0626578;
4179;74.607;2637.99;2637.98;0.0626578;
4180;74.623;2637.99;2637.98;0.0626578;
4181;74.638;2637.99;2637.98;0.0626578;
4182;74.65;2637.99;2637.98;0.0626578;
4183;74.665;2637.99;2637.98;0.0626578;
4184;74.68;2637.99;2637.98;0.0626578;
4185;74.695;2637.99;2637.98;0.0626578;
4186;74.709;2637.99;2637.98;0.0626578;
4187;74.723;2637.99;2637.98;0.0626578;
4188;74.736;2637.99;2637.98;0.0626578;
4189;74.752;2637.99;2637.98;0.0626578;
4190;74.766;2637.99;2637.98;0.0626578;
4191;74.777;2637.99;2637.98;0.0626578;
4192;74.793;2637.99;2637.98;0.0626578;
4193;74.809;2637.99;2637.98;0.0626578;
4194;74.821;2637.99;2637.98;0.0626578;
4195;74.835;2637.99;2637.98;0.0626578;
4196;74.851;2637.99;2637.98;0.0626578;
4197;74.866;2637.99;2637.98;0.0626578;
4198;74.884;2637.99;2637.98;0.0626578;
4199;74.898;2637.99;2637.98;0.0626578;
4200;74.912;2637.99;2637.98;0.0626578;
4201;74.929;2637.99;2637.98;0.0626578;
4202;74.944;2637.99;2637.98;0.0626578;
4203;74.968;2637.99;2637.98;0.0626578;
4204;74.98;2637.99;2637.98;0.0626578;
4205;74.994;2637.99;2637.98;0.0626578;
4206;75.012;2637.99;2637.98;0.0626578;
4207;75.026;2637.99;2637.98;0.0626578;
4208;75.04;2637.99;2637.98;0.0626578;
4209;75.06;2637.99;2637.98;0.0626578;
4210;75.072;2637.99;2637.98;0.0626578;
4211;75.083;2637.99;2637.98;0.0626578;
4212;75.102;2637.99;2637.98;0.0626578;
4213;75.115;2637.99;2637.98;0.0626578;
4214;75.127;2637.99;2637.98;0.0626578;
4215;75.146;2637.99;2637.98;0.0626578;
4216;75.159;2637.99;2637.98;0.0626578;
4217;75.173;2637.99;2637.98;0.056392;
4218;75.19;2637.99;2637.98;0.056392;
4219;75.205;2637.99;2637.98;0.056392;
4220;75.224;2637.99;2637.98;0.056392;
4221;75.236;2637.99;2637.98;0.056392;
4222;75.257;2637.99;2637.98;0.056392;
4223;75.268;2637.99;2637.98;0.056392;
4224;75.283;2637.99;2637.98;0.056392;
4225;75.302;2637.99;2637.98;0.056392;
4226;75.317;2637.99;2637.98;0.056392;
4227;75.329;2637.99;2637.98;0.056392;
4228;75.349;2637.99;2637.98;0.056392;
4229;75.362;2637.99;2637.98;0.056392;
4230;75.382;2637.99;2637.98;0.056392;
4231;75.396;2637.99;2637.98;0.056392;
4232;75.408;2637.99;2637.98;0.056392;
4233;75.427;2637.99;2637.98;0.056392;
4234;75.441;2637.99;2637.98;0.056392;
4235;75.457;2637.99;2637.98;0.056392;
4236;75.474;2637.99;2637.98;0.056392;
4237;75.486;2637.99;2637.98;0.056392;
4238;75.497;2637.99;2637.98;0.056392;
4239;75.514;2637.99;2637.98;0.056392;
4240;75.527;2637.99;2637.98;0.056392;
4241;75.543;2637.99;2637.98;0.056392;
4242;75.555;2637.99;2637.98;0.056392;
4243;75.569;2637.99;2637.98;0.056392;
4244;75.58;2637.99;2637.98;0.056392;
4245;75.596;2637.99;2637.98;0.056392;
4246;75.611;2637.99;2637.98;0.056392;
4247;75.626;2637.99;2637.98;0.056392;
4248;75.638;2637.99;2637.98;0.056392;
4249;75.653;2637.99;2637.98;0.056392;
4250;75.668;2637.99;2637.98;0.056392;
4251;75.683;2637.99;2637.98;0.056392;
4252;75.695;2637.99;2637.98;0.056392;
4253;75.712;2637.99;2637.98;0.056392;
4254;75.726;2637.99;2637.98;0.056392;
4255;75.739;2637.99;2637.98;0.056392;
4256;75.757;2637.99;2637.98;0.056392;
4257;75.768;2637.99;2637.98;0.056392;
4258;75.782;2637.99;2637.98;0.056392;
4259;75.8;2637.99;2637.98;0.056392;
4260;75.814;2637.99;2637.98;0.056392;
4261;75.828;2637.99;2637.98;0.056392;
4262;75.844;2637.99;2637.98;0.056392;
4263;75.86;2637.99;2637.98;0.056392;
4264;75.874;2637.99;2637.98;0.056392;
4265;75.889;2637.99;2637.98;0.056392;
4266;75.903;2637.99;2637.98;0.056392;
4267;75.915;2637.99;2637.98;0.056392;
4268;75.929;2637.99;2637.98;0.0507528;
4269;75.945;2637.99;2637.98;0.0507528;
4270;75.957;2637.99;2637.98;0.0507528;
4271;75.973;2637.99;2637.98;0.0507528;
4272;75.984;2637.99;2637.98;0.0507528;
4273;76;2637.99;2637.98;0.0507528;
4274;76.017;2637.99;2637.98;0.0507528;
4275;76.032;2637.99;2637.98;0.0507528;
4276;76.048;2637.99;2637.98;0.0507528;
4277;76.062;2637.99;2637.98;0.0507528;
4278;76.075;2637.99;2637.98;0.0507528;
4279;76.089;2637.99;2637.98;0.0507528;
4280;76.104;2637.99;2637.98;0.0507528;
4281;76.119;2637.99;2637.98;0.0507528;
4282;76.134;2637.99;2637.98;0.0507528;
4283;76.146;2637.99;2637.98;0.0507528;
4284;76.161;2637.99;2637.98;0.0507528;
4285;76.173;2637.99;2637.98;0.0507528;
4286;76.187;2637.99;2637.98;0.0507528;
4287;76.202;2637.99;2637.98;0.0507528;
4288;76.213;2637.99;2637.98;0.0507528;
4289;76.227;2637.99;2637.98;0.0507528;
4290;76.24;2637.99;2637.98;0.0507528;
4291;76.255;2637.99;2637.98;0.0507528;
4292;76.267;2637.99;2637.98;0.0507528;
4293;76.278;2637.99;2637.98;0.0507528;
4294;76.292;2637.99;2637.98;0.0507528;
4295;76.303;2637.99;2637.98;0.0507528;
4296;76.317;2637.99;2637.98;0.0507528;
4297;76.329;2637.99;2637.98;0.0507528;
4298;76.343;2637.99;2637.98;0.0507528;
4299;76.358;2637.99;2637.98;0.0507528;
4300;76.371;2637.99;2637.98;0.0507528;
4301;76.384;2637.99;2637.98;0.0507528;
4302;76.397;2637.99;2637.98;0.0507528;
4303;76.409;2637.99;2637.98;0.0507528;
4304;76.424;2637.99;2637.98;0.0507528;
4305;76.437;2637.99;2637.98;0.0507528;
4306;76.449;2637.99;2637.98;0.0507528;
4307;76.465;2637.99;2637.98;0.0507528;
4308;76.477;2637.99;2637.98;0.0507528;
4309;76.492;2637.99;2637.98;0.0507528;
4310;76.507;2637.99;2637.98;0.0507528;
4311;76.52;2637.99;2637.98;0.0507528;
4312;76.535;2637.99;2637.98;0.0507528;
4313;76.55;2637.99;2637.98;0.0507528;
4314;76.565;2637.99;2637.98;0.0507528;
4315;76.578;2637.99;2637.98;0.0507528;
4316;76.593;2637.99;2637.98;0.0507528;
4317;76.604;2637.99;2637.98;0.0507528;
